jax_backend=gpu

### k=12 src=9  ceiling 2.973e-03  ROM 1.962e-01  obj0 4.3163e-02 -> 9.1232e-03 (red 2.11e-01)  obj@ceil 1.0176e-04  iters 60 acc 38 reason 0  |z0-zceil| 0.314 |zfin-zceil| 3.552
   it   lam       ||r||       ||r_new||   acc  ||dz||    ||z||   cond(J)   ||g||
    31 2.87e-05 1.0163e-04 1.0163e-04 A  2.999e-04 0.283 4.774e+02 1.048e-09
    32 9.56e-06 1.0163e-04 1.0163e-04 A  1.877e-04 0.283 4.747e+02 4.980e-10
    33 3.19e-06 1.0163e-04 1.0163e-04 .  2.195e-04 0.283 4.764e+02 3.874e-10
    34 3.19e-05 1.0163e-04 1.0163e-04 A  1.302e-04 0.283 4.764e+02 3.874e-10
    35 1.06e-05 1.0163e-04 1.0163e-04 A  7.162e-05 0.283 4.753e+02 2.045e-10
    36 3.54e-06 1.0163e-04 1.0163e-04 .  8.857e-05 0.283 4.759e+02 1.390e-10
    37 3.54e-05 1.0163e-04 1.0163e-04 A  5.014e-05 0.283 4.759e+02 1.390e-10
    38 1.18e-05 1.0163e-04 1.0163e-04 A  2.404e-05 0.283 4.755e+02 7.868e-11
    39 3.93e-06 1.0163e-04 1.0163e-04 .  3.186e-05 0.283 4.757e+02 4.562e-11
    40 3.93e-05 1.0163e-04 1.0163e-04 A  1.698e-05 0.283 4.757e+02 4.562e-11
    41 1.31e-05 1.0163e-04 1.0163e-04 A  7.040e-06 0.283 4.756e+02 2.644e-11
    42 4.37e-06 1.0163e-04 1.0163e-04 A  1.030e-05 0.283 4.756e+02 1.283e-11
    43 1.46e-06 1.0163e-04 1.0163e-04 .  9.446e-06 0.283 4.756e+02 1.469e-11
    44 1.46e-05 1.0163e-04 1.0163e-04 A  7.025e-06 0.283 4.756e+02 1.469e-11
    45 4.86e-06 1.0163e-04 1.0163e-04 A  6.515e-06 0.283 4.756e+02 1.201e-11
    46 1.62e-06 1.0163e-04 1.0163e-04 .  7.541e-06 0.283 4.756e+02 1.102e-11
    47 1.62e-05 1.0163e-04 1.0163e-04 A  5.293e-06 0.283 4.756e+02 1.102e-11
    48 5.40e-06 1.0163e-04 1.0163e-04 A  4.351e-06 0.283 4.756e+02 9.014e-12
    49 1.80e-06 1.0163e-04 1.0163e-04 .  5.303e-06 0.283 4.756e+02 7.651e-12
    50 1.80e-05 1.0163e-04 1.0163e-04 A  3.592e-06 0.283 4.756e+02 7.651e-12
    51 6.00e-06 1.0163e-04 1.0163e-04 A  2.754e-06 0.283 4.756e+02 6.113e-12
    52 2.00e-06 1.0163e-04 1.0163e-04 .  3.419e-06 0.283 4.756e+02 4.923e-12
    53 2.00e-05 1.0163e-04 1.0163e-04 A  2.247e-06 0.283 4.756e+02 4.923e-12
    54 6.66e-06 1.0163e-04 1.0163e-04 A  1.619e-06 0.283 4.756e+02 3.812e-12
    55 2.22e-06 1.0163e-04 1.0163e-04 .  2.033e-06 0.283 4.756e+02 2.926e-12
    56 2.22e-05 1.0163e-04 1.0163e-04 A  1.297e-06 0.283 4.756e+02 2.926e-12
    57 7.40e-06 1.0163e-04 1.0163e-04 A  8.764e-07 0.283 4.756e+02 2.188e-12
    58 2.47e-06 1.0163e-04 1.0163e-04 .  1.113e-06 0.283 4.756e+02 1.598e-12
    59 2.47e-05 1.0163e-04 1.0163e-04 A  6.883e-07 0.283 4.756e+02 1.598e-12
   slice t: obj / err
   -0.30:5.838e-02/1.18e+00  -0.15:5.110e-02/1.04e+00  +0.00:4.402e-02/8.92e-01  +0.15:3.706e-02/7.51e-01  +0.30:3.013e-02/6.12e-01  +0.45:2.322e-02/4.74e-01  +0.60:1.646e-02/3.39e-01  +0.75:9.948e-03/2.07e-01  +0.90:3.797e-03/7.96e-02  +1.05:1.760e-03/3.74e-02  +1.20:6.539e-03/1.38e-01  +1.35:1.064e-02/2.23e-01  +1.50:1.429e-02/2.99e-01

### k=6 src=14  ceiling 1.300e-02  ROM 4.403e-01  obj0 6.5370e-02 -> 5.6504e-03 (red 8.64e-02)  obj@ceil 1.1402e-04  iters 49 acc 30 reason 1  |z0-zceil| 0.391 |zfin-zceil| 0.886
   it   lam       ||r||       ||r_new||   acc  ||dz||    ||z||   cond(J)   ||g||
     0 1.00e-06 6.5370e-02 6.6309e-02 .  2.383e+00 0.202 2.361e+02 2.216e-02
     1 1.00e-05 6.5370e-02 4.9513e-02 A  2.176e+00 0.202 2.361e+02 2.216e-02
     2 3.33e-06 4.9513e-02 2.5349e-02 A  4.622e-01 2.162 8.337e+00 5.505e-03
     3 1.11e-06 2.5349e-02 1.5070e-02 A  3.679e-01 1.805 8.628e+00 2.517e-03
     4 3.70e-07 1.5070e-02 1.1071e-02 A  2.778e-01 1.532 1.086e+01 1.007e-03
     5 1.23e-07 1.1071e-02 9.6598e-03 A  2.126e-01 1.280 1.240e+01 2.972e-04
     6 4.12e-08 9.6598e-03 7.6119e-03 A  4.963e-01 1.205 8.660e+00 2.334e-04
     7 1.37e-08 7.6119e-03 1.5728e-02 .  3.902e-01 0.849 1.094e+01 2.192e-04
     8 1.37e-07 7.6119e-03 1.5728e-02 .  3.902e-01 0.849 1.094e+01 2.192e-04
     9 1.37e-06 7.6119e-03 1.5728e-02 .  3.902e-01 0.849 1.094e+01 2.192e-04
    10 1.37e-05 7.6119e-03 1.5725e-02 .  3.900e-01 0.849 1.094e+01 2.192e-04
    11 1.37e-04 7.6119e-03 1.5691e-02 .  3.889e-01 0.849 1.094e+01 2.192e-04
    12 1.37e-03 7.6119e-03 1.5373e-02 .  3.776e-01 0.849 1.094e+01 2.192e-04
    13 1.37e-02 7.6119e-03 1.3301e-02 .  2.976e-01 0.849 1.094e+01 2.192e-04
    14 1.37e-01 7.6119e-03 8.9271e-03 .  1.447e-01 0.849 1.094e+01 2.192e-04
    15 1.37e+00 7.6119e-03 6.3347e-03 A  7.150e-02 0.849 1.094e+01 2.192e-04
    16 4.57e-01 6.3347e-03 5.9692e-03 A  4.452e-02 0.899 1.054e+01 1.249e-04
    17 1.52e-01 5.9692e-03 5.8428e-03 A  4.697e-02 0.916 9.101e+00 2.697e-05
    18 5.08e-02 5.8428e-03 5.7080e-03 A  7.455e-02 0.892 9.394e+00 1.908e-05
    19 1.69e-02 5.7080e-03 5.6578e-03 A  4.934e-02 0.870 9.346e+00 2.544e-05
    20 5.65e-03 5.6578e-03 5.6515e-03 A  1.260e-02 0.861 9.607e+00 1.259e-05
    21 1.88e-03 5.6515e-03 5.6520e-03 .  8.792e-03 0.857 9.946e+00 5.894e-06
    22 1.88e-02 5.6515e-03 5.6514e-03 A  7.101e-03 0.857 9.946e+00 5.894e-06
    23 6.27e-03 5.6514e-03 5.6572e-03 .  1.620e-02 0.858 1.011e+01 4.497e-06
    24 6.27e-02 5.6514e-03 5.6514e-03 .  7.960e-03 0.858 1.011e+01 4.497e-06
    25 6.27e-01 5.6514e-03 5.6508e-03 A  1.542e-03 0.858 1.011e+01 4.497e-06
    26 2.09e-01 5.6508e-03 5.6505e-03 A  2.160e-03 0.857 1.009e+01 1.231e-06
    27 6.97e-02 5.6505e-03 5.6505e-03 A  1.086e-03 0.857 1.008e+01 5.828e-07
    28 2.32e-02 5.6505e-03 5.6505e-03 .  7.158e-04 0.856 1.010e+01 2.963e-07
    29 2.32e-01 5.6505e-03 5.6505e-03 A  2.425e-04 0.856 1.010e+01 2.963e-07
    30 7.74e-02 5.6505e-03 5.6504e-03 A  2.690e-04 0.856 1.011e+01 1.172e-07
    31 2.58e-02 5.6504e-03 5.6504e-03 A  1.750e-04 0.856 1.011e+01 7.437e-08
    32 8.60e-03 5.6504e-03 5.6505e-03 .  2.964e-04 0.856 1.012e+01 7.961e-08
    33 8.60e-02 5.6504e-03 5.6504e-03 A  1.100e-04 0.856 1.012e+01 7.961e-08
    34 2.87e-02 5.6504e-03 5.6504e-03 .  1.745e-04 0.856 1.012e+01 8.794e-08
    35 2.87e-01 5.6504e-03 5.6504e-03 A  4.691e-05 0.856 1.012e+01 8.794e-08
    36 9.56e-02 5.6504e-03 5.6504e-03 A  2.261e-05 0.856 1.012e+01 5.036e-08
    37 3.19e-02 5.6504e-03 5.6504e-03 .  4.224e-05 0.856 1.012e+01 3.426e-08
    38 3.19e-01 5.6504e-03 5.6504e-03 A  1.321e-05 0.856 1.012e+01 3.426e-08
    39 1.06e-01 5.6504e-03 5.6504e-03 A  7.081e-06 0.856 1.012e+01 1.723e-08
    40 3.54e-02 5.6504e-03 5.6504e-03 .  1.463e-05 0.856 1.012e+01 1.201e-08
    41 3.54e-01 5.6504e-03 5.6504e-03 A  4.380e-06 0.856 1.012e+01 1.201e-08
    42 1.18e-01 5.6504e-03 5.6504e-03 A  2.038e-06 0.856 1.012e+01 5.570e-09
    43 3.93e-02 5.6504e-03 5.6504e-03 .  3.854e-06 0.856 1.012e+01 3.545e-09
    44 3.93e-01 5.6504e-03 5.6504e-03 A  1.174e-06 0.856 1.012e+01 3.545e-09
    45 1.31e-01 5.6504e-03 5.6504e-03 A  5.223e-07 0.856 1.012e+01 1.486e-09
    46 4.37e-02 5.6504e-03 5.6504e-03 .  9.129e-07 0.856 1.012e+01 8.918e-10
    47 4.37e-01 5.6504e-03 5.6504e-03 A  2.724e-07 0.856 1.012e+01 8.918e-10
    48 1.46e-01 5.6504e-03 5.6504e-03 A  1.247e-07 0.856 1.012e+01 3.351e-10
   slice t: obj / err
   -0.30:1.003e-01/7.37e+00  -0.15:8.160e-02/6.00e+00  +0.00:6.537e-02/4.81e+00  +0.15:5.154e-02/3.79e+00  +0.30:3.915e-02/2.88e+00  +0.45:2.759e-02/2.03e+00  +0.60:1.806e-02/1.33e+00  +0.75:1.022e-02/7.60e-01  +0.90:3.608e-03/2.70e-01  +1.05:1.552e-03/1.16e-01  +1.20:5.242e-03/3.90e-01  +1.35:7.691e-03/5.70e-01  +1.50:9.144e-03/6.77e-01

### k=6 src=0  ceiling 7.994e-03  ROM 9.100e-03  obj0 4.2646e-02 -> 3.0662e-04 (red 7.19e-03)  obj@ceil 4.3531e-04  iters 36 acc 28 reason 1  |z0-zceil| 0.333 |zfin-zceil| 0.327
   it   lam       ||r||       ||r_new||   acc  ||dz||    ||z||   cond(J)   ||g||
     0 1.00e-06 4.2646e-02 9.3538e-01 .  4.160e+00 0.202 2.361e+02 8.809e-03
     1 1.00e-05 4.2646e-02 7.4868e-01 .  3.910e+00 0.202 2.361e+02 8.809e-03
     2 1.00e-04 4.2646e-02 1.6249e-01 .  2.510e+00 0.202 2.361e+02 8.809e-03
     3 1.00e-03 4.2646e-02 2.6597e-02 A  7.291e-01 0.202 2.361e+02 8.809e-03
     4 3.33e-04 2.6597e-02 1.0143e-02 A  2.019e-01 0.778 3.278e+01 6.544e-03
     5 1.11e-04 1.0143e-02 8.1688e-03 A  4.077e-01 0.620 4.010e+01 8.862e-04
     6 3.70e-05 8.1688e-03 2.0912e-03 A  1.828e-01 0.504 7.700e+01 2.307e-03
     7 1.23e-05 2.0912e-03 5.9564e-04 A  4.981e-02 0.400 9.560e+01 5.475e-04
     8 4.12e-06 5.9564e-04 5.8162e-04 A  1.582e-02 0.377 1.080e+02 2.022e-05
     9 1.37e-06 5.8162e-04 5.7777e-04 A  1.322e-02 0.367 1.106e+02 5.479e-06
    10 4.57e-07 5.7777e-04 5.7455e-04 A  1.212e-02 0.361 1.124e+02 3.897e-06
    11 1.52e-07 5.7455e-04 5.7129e-04 A  1.226e-02 0.355 1.148e+02 3.290e-06
    12 5.08e-08 5.7129e-04 5.6716e-04 A  1.388e-02 0.350 1.180e+02 3.351e-06
    13 1.69e-08 5.6716e-04 5.6031e-04 A  1.811e-02 0.344 1.226e+02 4.231e-06
    14 5.65e-09 5.6031e-04 5.4484e-04 A  2.861e-02 0.336 1.296e+02 7.016e-06
    15 1.88e-09 5.4484e-04 5.2070e-04 A  5.639e-02 0.324 1.388e+02 1.677e-05
    16 6.27e-10 5.2070e-04 5.5171e-04 .  7.863e-02 0.305 1.281e+02 6.041e-05
    17 6.27e-09 5.2070e-04 5.5169e-04 .  7.863e-02 0.305 1.281e+02 6.041e-05
    18 6.27e-08 5.2070e-04 5.5155e-04 .  7.861e-02 0.305 1.281e+02 6.041e-05
    19 6.27e-07 5.2070e-04 5.5012e-04 .  7.842e-02 0.305 1.281e+02 6.041e-05
    20 6.27e-06 5.2070e-04 5.3665e-04 .  7.659e-02 0.305 1.281e+02 6.041e-05
    21 6.27e-05 5.2070e-04 4.5617e-04 A  6.208e-02 0.305 1.281e+02 6.041e-05
    22 2.09e-05 4.5617e-04 3.5941e-04 A  3.967e-02 0.289 1.460e+02 7.084e-05
    23 6.97e-06 3.5941e-04 3.3725e-04 A  3.966e-02 0.280 1.789e+02 3.181e-05
    24 2.32e-06 3.3725e-04 3.2114e-04 A  3.693e-02 0.277 1.966e+02 2.729e-05
    25 7.74e-07 3.2114e-04 3.0811e-04 A  2.093e-02 0.279 1.876e+02 2.224e-05
    26 2.58e-07 3.0811e-04 3.0666e-04 A  6.225e-03 0.281 1.773e+02 6.930e-06
    27 8.60e-08 3.0666e-04 3.0662e-04 A  1.668e-03 0.282 1.743e+02 6.245e-07
    28 2.87e-08 3.0662e-04 3.0662e-04 A  5.020e-04 0.282 1.736e+02 4.643e-08
    29 9.56e-09 3.0662e-04 3.0662e-04 A  1.482e-04 0.282 1.733e+02 4.923e-09
    30 3.19e-09 3.0662e-04 3.0662e-04 A  4.439e-05 0.282 1.733e+02 8.086e-10
    31 1.06e-09 3.0662e-04 3.0662e-04 A  1.323e-05 0.282 1.733e+02 2.060e-10
    32 3.54e-10 3.0662e-04 3.0662e-04 A  3.953e-06 0.282 1.733e+02 5.940e-11
    33 1.18e-10 3.0662e-04 3.0662e-04 A  1.180e-06 0.282 1.733e+02 1.760e-11
    34 3.93e-11 3.0662e-04 3.0662e-04 A  3.524e-07 0.282 1.732e+02 5.241e-12
    35 1.31e-11 3.0662e-04 3.0662e-04 A  1.052e-07 0.282 1.732e+02 1.564e-12
   slice t: obj / err
   -0.30:5.242e-02/7.18e-01  -0.15:4.766e-02/6.52e-01  +0.00:4.265e-02/5.84e-01  +0.15:3.730e-02/5.11e-01  +0.30:3.156e-02/4.33e-01  +0.45:2.533e-02/3.49e-01  +0.60:1.860e-02/2.57e-01  +0.75:1.154e-02/1.60e-01  +0.90:4.533e-03/6.29e-02  +1.05:2.189e-03/3.10e-02  +1.20:8.158e-03/1.13e-01  +1.35:1.322e-02/1.83e-01  +1.50:1.724e-02/2.38e-01

### k=32 src=14  ceiling 5.740e-03  ROM 2.097e-01  obj0 5.5363e-02 -> 2.2326e-03 (red 4.03e-02)  obj@ceil 5.3851e-05  iters 60 acc 38 reason 0  |z0-zceil| 1.369 |zfin-zceil| 9.537
   it   lam       ||r||       ||r_new||   acc  ||dz||    ||z||   cond(J)   ||g||
     0 1.00e-06 5.5363e-02 6.1986e+00 .  2.404e+01 0.224 5.129e+03 1.185e-02
     1 1.00e-05 5.5363e-02 1.2692e-01 .  1.285e+01 0.224 5.129e+03 1.185e-02
     2 1.00e-04 5.5363e-02 3.1301e-02 A  5.962e+00 0.224 5.129e+03 1.185e-02
     3 3.33e-05 3.1301e-02 8.1053e-02 .  1.204e+01 5.945 5.873e+03 4.256e-03
     4 3.33e-04 3.1301e-02 1.9598e-02 A  5.467e+00 5.945 5.873e+03 4.256e-03
     5 1.11e-04 1.9598e-02 1.0065e-02 A  3.972e+00 7.982 5.008e+03 1.318e-03
     6 3.70e-05 1.0065e-02 2.2176e-02 .  8.685e+00 9.127 6.478e+03 4.414e-04
     7 3.70e-04 1.0065e-02 1.8186e-02 .  4.039e+00 9.127 6.478e+03 4.414e-04
     8 3.70e-03 1.0065e-02 1.2287e-02 .  1.969e+00 9.127 6.478e+03 4.414e-04
     9 3.70e-02 1.0065e-02 7.3790e-03 A  9.826e-01 9.127 6.478e+03 4.414e-04
    10 1.23e-02 7.3790e-03 6.0456e-03 A  1.172e+00 8.842 4.241e+03 4.080e-04
    11 4.12e-03 6.0456e-03 5.2800e-03 A  1.101e+00 8.785 7.344e+03 1.665e-04
    12 1.37e-03 5.2800e-03 5.4695e-03 .  1.380e+00 8.772 9.608e+03 3.371e-05
    13 1.37e-02 5.2800e-03 4.9067e-03 A  4.782e-01 8.772 9.608e+03 3.371e-05
    14 4.57e-03 4.9067e-03 4.6310e-03 A  6.545e-01 8.736 7.231e+03 1.034e-04
    15 1.52e-03 4.6310e-03 4.3525e-03 A  9.886e-01 8.754 6.205e+03 4.056e-05
    16 5.08e-04 4.3525e-03 4.1509e-03 A  2.039e+00 8.642 6.055e+03 1.231e-04
    17 1.69e-04 4.1509e-03 8.3041e-03 .  3.522e+00 8.507 5.142e+03 9.925e-05
    18 1.69e-03 4.1509e-03 4.1532e-03 .  1.249e+00 8.507 5.142e+03 9.925e-05
    19 1.69e-02 4.1509e-03 3.9022e-03 A  4.334e-01 8.507 5.142e+03 9.925e-05
    20 5.65e-03 3.9022e-03 3.7549e-03 A  3.986e-01 8.416 4.595e+03 7.031e-05
    21 1.88e-03 3.7549e-03 3.6565e-03 A  5.827e-01 8.375 4.481e+03 1.668e-05
    22 6.27e-04 3.6565e-03 4.1188e-03 .  1.737e+00 8.356 3.867e+03 8.836e-05
    23 6.27e-03 3.6565e-03 3.5472e-03 A  3.109e-01 8.356 3.867e+03 8.836e-05
    24 2.09e-03 3.5472e-03 3.4716e-03 A  7.449e-01 8.343 3.775e+03 9.843e-06
    25 6.97e-04 3.4716e-03 3.5467e-03 .  1.881e+00 8.303 3.278e+03 1.524e-04
    26 6.97e-03 3.4716e-03 3.2065e-03 A  4.115e-01 8.303 3.278e+03 1.524e-04
    27 2.32e-03 3.2065e-03 3.0615e-03 A  8.331e-01 8.358 3.195e+03 8.117e-06
    28 7.74e-04 3.0615e-03 2.8981e-03 A  1.145e+00 8.434 3.401e+03 4.327e-05
    29 2.58e-04 2.8981e-03 3.2064e-03 .  1.815e+00 8.625 3.744e+03 5.994e-05
    30 2.58e-03 2.8981e-03 2.7883e-03 A  3.418e-01 8.625 3.744e+03 5.994e-05
    31 8.60e-04 2.7883e-03 2.7157e-03 A  6.791e-01 8.643 3.909e+03 8.333e-06
    32 2.87e-04 2.7157e-03 2.7668e-03 .  1.196e+00 8.828 3.790e+03 4.206e-06
    33 2.87e-03 2.7157e-03 2.6933e-03 A  2.430e-01 8.828 3.790e+03 4.206e-06
    34 9.56e-04 2.6933e-03 2.6591e-03 A  6.187e-01 8.831 3.803e+03 7.141e-06
    35 3.19e-04 2.6591e-03 2.7669e-03 .  1.220e+00 9.085 3.579e+03 9.047e-06
    36 3.19e-03 2.6591e-03 2.6466e-03 A  3.995e-01 9.085 3.579e+03 9.047e-06
    37 1.06e-03 2.6466e-03 2.6908e-03 .  1.001e+00 8.996 3.404e+03 1.737e-05
    38 1.06e-02 2.6466e-03 2.6149e-03 A  3.111e-01 8.996 3.404e+03 1.737e-05
    39 3.54e-03 2.6149e-03 2.5885e-03 A  2.893e-01 9.121 3.361e+03 3.898e-06
    40 1.18e-03 2.5885e-03 2.5613e-03 A  8.325e-01 9.140 3.401e+03 1.530e-05
    41 3.93e-04 2.5613e-03 2.9914e-03 .  1.664e+00 9.482 3.175e+03 5.644e-06
    42 3.93e-03 2.5613e-03 2.5605e-03 A  6.329e-01 9.482 3.175e+03 5.644e-06
    43 1.31e-03 2.5605e-03 2.6994e-03 .  1.280e+00 9.267 3.543e+03 3.413e-05
    44 1.31e-02 2.5605e-03 2.4930e-03 A  4.222e-01 9.267 3.543e+03 3.413e-05
    45 4.37e-03 2.4930e-03 2.4524e-03 A  3.504e-01 9.430 3.327e+03 2.063e-05
    46 1.46e-03 2.4524e-03 2.4787e-03 .  8.544e-01 9.372 3.517e+03 2.558e-05
    47 1.46e-02 2.4524e-03 2.4159e-03 A  2.584e-01 9.372 3.517e+03 2.558e-05
    48 4.86e-03 2.4159e-03 2.3794e-03 A  2.363e-01 9.473 3.370e+03 1.151e-05
    49 1.62e-03 2.3794e-03 2.3568e-03 A  6.078e-01 9.452 3.551e+03 1.022e-05
    50 5.40e-04 2.3568e-03 2.3846e-03 .  1.259e+00 9.663 3.339e+03 1.414e-05
    51 5.40e-03 2.3568e-03 2.3219e-03 A  3.745e-01 9.663 3.339e+03 1.414e-05
    52 1.80e-03 2.3219e-03 2.3447e-03 .  5.361e-01 9.524 3.598e+03 1.413e-05
    53 1.80e-02 2.3219e-03 2.2961e-03 A  1.865e-01 9.524 3.598e+03 1.413e-05
    54 6.00e-03 2.2961e-03 2.2815e-03 A  1.543e-01 9.594 3.471e+03 3.663e-06
    55 2.00e-03 2.2815e-03 2.2686e-03 A  3.080e-01 9.558 3.605e+03 4.803e-06
    56 6.66e-04 2.2686e-03 2.2644e-03 A  7.974e-01 9.673 3.474e+03 6.207e-06
    57 2.22e-04 2.2644e-03 2.6419e-03 .  1.728e+00 9.514 3.927e+03 7.252e-06
    58 2.22e-03 2.2644e-03 2.2668e-03 .  5.834e-01 9.514 3.927e+03 7.252e-06
    59 2.22e-02 2.2644e-03 2.2326e-03 A  1.636e-01 9.514 3.927e+03 7.252e-06
   slice t: obj / err
   -0.30:9.154e-02/6.73e+00  -0.15:7.202e-02/5.29e+00  +0.00:5.536e-02/4.07e+00  +0.15:4.141e-02/3.04e+00  +0.30:3.000e-02/2.21e+00  +0.45:2.083e-02/1.53e+00  +0.60:1.350e-02/9.97e-01  +0.75:7.545e-03/5.62e-01  +0.90:2.666e-03/2.02e-01  +1.05:1.159e-03/8.85e-02  +1.20:3.985e-03/3.04e-01  +1.35:6.209e-03/4.68e-01  +1.50:8.546e-03/6.36e-01

### k=32 src=0  ceiling 2.459e-03  ROM 2.799e-03  obj0 4.0118e-02 -> 8.0198e-05 (red 2.00e-03)  obj@ceil 1.0490e-04  iters 34 acc 24 reason 1  |z0-zceil| 0.769 |zfin-zceil| 0.476
   it   lam       ||r||       ||r_new||   acc  ||dz||    ||z||   cond(J)   ||g||
     0 1.00e-06 4.0118e-02 1.9961e+02 .  7.489e+01 0.224 5.129e+03 5.102e-03
     1 1.00e-05 4.0118e-02 6.0776e+01 .  5.039e+01 0.224 5.129e+03 5.102e-03
     2 1.00e-04 4.0118e-02 1.4604e+00 .  2.474e+01 0.224 5.129e+03 5.102e-03
     3 1.00e-03 4.0118e-02 5.0793e-02 .  8.143e+00 0.224 5.129e+03 5.102e-03
     4 1.00e-02 4.0118e-02 2.2969e-02 A  1.378e+00 0.224 5.129e+03 5.102e-03
     5 3.33e-03 2.2969e-02 1.0142e-02 A  1.590e+00 1.376 4.914e+03 1.715e-03
     6 1.11e-03 1.0142e-02 3.0408e-03 A  6.135e-01 1.572 6.130e+03 2.284e-03
     7 3.70e-04 3.0408e-03 7.1380e-04 A  3.837e-01 1.195 6.513e+03 4.562e-04
     8 1.23e-04 7.1380e-04 3.3320e-04 A  2.608e-01 0.956 5.467e+03 1.146e-04
     9 4.12e-05 3.3320e-04 1.7499e-04 A  2.142e-01 0.793 5.030e+03 4.010e-05
    10 1.37e-05 1.7499e-04 1.2214e-04 A  2.013e-01 0.678 5.245e+03 1.803e-05
    11 4.57e-06 1.2214e-04 1.0883e-04 A  2.012e-01 0.616 5.625e+03 1.284e-05
    12 1.52e-06 1.0883e-04 1.0088e-04 A  2.521e-01 0.601 5.879e+03 1.148e-05
    13 5.08e-07 1.0088e-04 1.2895e-04 .  2.427e-01 0.654 6.004e+03 8.423e-06
    14 5.08e-06 1.0088e-04 8.1616e-05 A  6.385e-02 0.654 6.004e+03 8.423e-06
    15 1.69e-06 8.1616e-05 8.2054e-05 .  9.901e-02 0.672 6.028e+03 7.840e-07
    16 1.69e-05 8.1616e-05 8.1215e-05 A  1.612e-02 0.672 6.028e+03 7.840e-07
    17 5.65e-06 8.1215e-05 8.0851e-05 A  3.762e-02 0.679 6.033e+03 5.273e-08
    18 1.88e-06 8.0851e-05 8.0792e-05 A  6.720e-02 0.696 6.037e+03 3.035e-07
    19 6.27e-07 8.0792e-05 8.0774e-05 A  6.537e-02 0.731 6.035e+03 1.320e-06
    20 2.09e-07 8.0774e-05 8.0198e-05 A  8.446e-03 0.769 6.032e+03 1.684e-06
    21 6.97e-08 8.0198e-05 8.0198e-05 A  3.262e-03 0.772 6.042e+03 2.797e-08
    22 2.32e-08 8.0198e-05 8.0198e-05 .  4.424e-03 0.773 6.040e+03 1.044e-09
    23 2.32e-07 8.0198e-05 8.0198e-05 A  3.125e-03 0.773 6.040e+03 1.044e-09
    24 7.74e-08 8.0198e-05 8.0198e-05 .  3.115e-03 0.772 6.041e+03 1.256e-09
    25 7.74e-07 8.0198e-05 8.0198e-05 A  1.452e-03 0.772 6.041e+03 1.256e-09
    26 2.58e-07 8.0198e-05 8.0198e-05 A  3.261e-04 0.772 6.041e+03 3.188e-10
    27 8.60e-08 8.0198e-05 8.0198e-05 .  3.552e-04 0.772 6.041e+03 2.558e-11
    28 8.60e-07 8.0198e-05 8.0198e-05 A  1.714e-04 0.772 6.041e+03 2.558e-11
    29 2.87e-07 8.0198e-05 8.0198e-05 A  3.245e-05 0.772 6.041e+03 5.877e-12
    30 9.56e-08 8.0198e-05 8.0198e-05 .  3.399e-05 0.772 6.041e+03 8.247e-13
    31 9.56e-07 8.0198e-05 8.0198e-05 A  1.606e-05 0.772 6.041e+03 8.247e-13
    32 3.19e-07 8.0198e-05 8.0198e-05 A  2.421e-06 0.772 6.041e+03 2.552e-13
    33 1.06e-07 8.0198e-05 8.0198e-05 A  2.130e-06 0.772 6.041e+03 4.823e-14
   slice t: obj / err
   -0.30:4.917e-02/6.73e-01  -0.15:4.485e-02/6.14e-01  +0.00:4.012e-02/5.49e-01  +0.15:3.488e-02/4.77e-01  +0.30:2.912e-02/3.99e-01  +0.45:2.290e-02/3.14e-01  +0.60:1.645e-02/2.26e-01  +0.75:1.003e-02/1.38e-01  +0.90:3.874e-03/5.35e-02  +1.05:1.855e-03/2.56e-02  +1.20:7.021e-03/9.66e-02  +1.35:1.161e-02/1.60e-01  +1.50:1.570e-02/2.16e-01
